,지역,시군구,제목,모집기관,봉사기간
2,대전광역시,유성구,제5회 유성구 청소년 나Be 한마당 자원봉사자 모집,유성구청 교육과학과,2019-09-26 ~ 2019-09-27
3,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-23 ~ 2019-09-23
4,대전광역시,유성구,대전 은혜노인복지센터 밑반찬만들기 보조 봉사,대전광역시 서구,2019-06-26 ~ 2019-09-25
5,대전광역시,유성구,악기 지도,유천지역아동센터,2019-06-26 ~ 2019-09-26
6,대전광역시,유성구,"""전국한밭시조 백일장 대회""준비 전과 후 주변 환경정화 활동 및 일손지원 활동",대전광역시 동구,2019-09-28 ~ 2019-09-28
7,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-26 ~ 2019-09-26
8,대전광역시,유성구,"뿌리공원 유료시설 환경정비 자원봉사자 모집 / 추석, 효문화뿌리축제",중구청효문화마을관리원뿌리공원과,2019-09-12 ~ 2019-09-29
9,대전광역시,유성구,"뿌리공원 유료시설 환경정비 자원봉사자 모집, 13시~17시 / 추석명절, 효문화뿌리축제",중구청효문화마을관리원뿌리공원과,2019-09-12 ~ 2019-09-29
0,대전광역시,유성구,"뿌리공원 유료시설 환경정비 자원봉사 모집 17시~21시 / 추석명절, 효문화뿌리축제",중구청효문화마을관리원뿌리공원과,2019-09-12 ~ 2019-09-29
1,대전광역시,유성구,한국족보박물관 체험관 운영 지원 자원봉사자 모집 / 효문화뿌리축제 기간 중,중구청효문화마을관리원뿌리공원과,2019-09-27 ~ 2019-09-29
2,대전광역시,유성구,한국족보박물관 체험관 운영 지원 자원봉사자 모집  / 효문화뿌리축제 기간 중,중구청효문화마을관리원뿌리공원과,2019-09-27 ~ 2019-09-29
3,대전광역시,유성구,제 11회 대전ART마임페스티벌 행사보조 자원봉사,대전중구자원봉사센터,2019-09-27 ~ 2019-09-27
4,대전광역시,유성구,제 11회 대전 ART마임 페스티벌 행사보조 자원봉사,대전중구자원봉사센터,2019-09-28 ~ 2019-09-28
5,대전광역시,유성구,제 11회 대전 ART마임 페스티벌 행사보조 자원봉사[14시~22시],대전중구자원봉사센터,2019-09-28 ~ 2019-09-28
6,대전광역시,유성구,[서구자원봉사센터] 9월 청소년 심폐소생술교육 및 거리 캠페인활동 봉사자를 모집합니다.,대전서구자원봉사센터,2019-09-28 ~ 2019-09-28
7,대전광역시,유성구,[서구자원봉사센터] 청소년 심폐소생술교육 및 캠페인 활동 행사보조,대전서구자원봉사센터,2019-09-28 ~ 2019-09-28
8,대전광역시,유성구,"심폐소생술 능력 습득 & 홍보활동/중복신청불가, 연1회 자원봉사시간 인정",유성구심폐소생술교육센터,2019-09-02 ~ 2019-09-30
9,대전광역시,유성구,어르신 활동보조 및 프로그램 진행보조,굿데이케어센터,2019-07-06 ~ 2019-09-28
0,대전광역시,유성구,어르신 활동보조 및 프로그램 진행보조,굿데이케어센터,2019-07-06 ~ 2019-09-28
